idx,datetime,summacd,top_mark,bottom_mark,top_price,bottom_price,in_zhongshu,is_top,is_bottom,is_XSG,is_XXD,is_SZBBC,is_XDBBC,is_SZ5BBC,is_XD5BBC,is_SZ7BBC,is_XD7BBC,is_SZZSPZBC,is_XDZSPZBC,is_SZQSBC,is_XDQSBC
51,2026-08-12 14:27:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,2026-08-12 14:30:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,2026-08-12 14:33:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,2026-08-12 14:36:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,2026-08-12 14:42:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,2026-08-12 14:51:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,2026-08-12 14:54:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,2026-08-12 14:57:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,2026-08-12 21:00:00,250.40550000000007,G,,1457.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
60,2026-08-12 21:03:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,2026-08-12 21:09:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,2026-08-12 21:12:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,2026-08-12 21:18:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,2026-08-12 21:21:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,2026-08-12 21:24:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,2026-08-12 21:30:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,2026-08-12 21:33:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,2026-08-12 21:36:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,2026-08-12 21:39:00,-193.96490000000009,,D,,1185.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
70,2026-08-12 21:42:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,2026-08-12 21:45:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,2026-08-12 21:48:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,2026-08-12 21:54:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,2026-08-12 21:57:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,2026-08-12 22:03:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,2026-08-12 22:09:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,2026-08-12 22:18:00,66.11109999999996,G,,1327.5,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
78,2026-08-12 22:21:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,2026-08-12 22:24:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,2026-08-12 22:27:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,2026-08-12 22:30:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,2026-08-12 22:39:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,2026-08-12 22:42:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,2026-08-12 22:45:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,2026-08-12 22:48:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,2026-08-12 22:54:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,2026-08-12 22:57:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,2026-08-12 23:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,2026-08-12 23:09:00,-111.81320000000004,,D,,1223.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
90,2026-08-12 23:15:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,2026-08-12 23:18:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,2026-08-12 23:30:00,0.0,G,,1255.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
93,2026-08-12 23:39:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,2026-08-12 23:48:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,2026-08-12 23:54:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,2026-08-12 23:57:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,2026-08-13 00:09:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,2026-08-13 00:24:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,2026-08-13 00:27:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,2026-08-13 00:30:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,2026-08-13 01:45:00,-221.1844999999996,,D,,1102.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
102,2026-08-13 02:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,2026-08-13 02:21:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,2026-08-13 02:27:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,2026-08-13 09:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,2026-08-13 09:03:00,243.93190000000004,G,,1289.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
107,2026-08-13 09:06:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,2026-08-13 09:09:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,2026-08-13 09:12:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,2026-08-13 09:15:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,2026-08-13 09:18:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112,2026-08-13 09:21:00,0.0,,D,,1188.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
113,2026-08-13 09:24:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,2026-08-13 09:27:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,2026-08-13 09:33:00,13.86649999999986,G,,1252.5,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
116,2026-08-13 09:36:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
