from_idx,from_price,to_idx,to_price,label
64,243.0800018310547,241,552.8200073242188,XXD->XSG (蓝色实线，向上线段)
241,552.8200073242188,264,448.1099853515625,XSG->XXD (蓝色实线，向下线段)
264,448.1099853515625,380,846.6599731445312,XXD->XSG (蓝色实线，向上线段)
380,846.6599731445312,508,337.1000061035156,XSG->XXD (蓝色实线，向下线段)
14,285.79998779296875,64,243.0800018310547,G@k14->XXD (黄色虚线，向下线段)
508,337.1000061035156,549,431.9100036621094,XXD->G@k549 (黄色实线，向上线段)
