idx,datetime,open,high,low,close
52,2023-08-10 15:00,35.25,35.8,35.25,35.72
53,2023-08-11 15:00,35.73,35.79,34.96,34.96
54,2023-08-14 15:00,34.83,34.83,34.35,34.6
55,2023-08-15 15:00,34.6,34.79,34.02,34.2
56,2023-08-17 15:00,34.0,34.59,33.9,34.89
57,2023-08-18 15:00,35.2,37.43,35.18,36.01
58,2023-08-21 15:00,36.14,36.14,34.42,34.53
59,2023-08-23 15:00,34.53,34.9,33.4,33.45
60,2023-08-24 15:00,33.51,33.75,33.03,33.27
61,2023-08-25 15:00,33.06,33.16,31.99,32.61
62,2023-08-28 15:00,34.4,34.81,32.01,32.28
63,2023-08-29 15:00,32.0,33.5,31.88,33.13
64,2023-08-31 15:00,33.4,34.98,33.25,33.26
65,2023-09-04 15:00,33.11,33.45,32.9,33.53
66,2023-09-05 15:00,33.55,33.75,33.18,33.31
67,2023-09-07 15:00,33.52,33.65,32.5,32.52
68,2023-09-12 15:00,32.79,32.85,32.26,32.63
69,2023-09-13 15:00,32.8,32.8,32.0,32.13
70,2023-09-14 15:00,32.08,32.39,31.28,31.36
71,2023-09-20 15:00,31.44,31.42,30.5,30.6
72,2023-09-22 15:00,30.75,30.88,30.34,31.11
73,2023-09-25 15:00,31.39,31.39,30.6,30.8
74,2023-09-26 15:00,30.91,30.91,30.2,30.48
75,2023-09-28 15:00,30.39,31.46,30.93,31.05
76,2023-10-10 15:00,31.42,31.3,30.53,31.02
77,2023-10-11 15:00,31.03,31.39,30.88,31.09
78,2023-10-12 15:00,31.55,32.2,31.1,31.88
79,2023-10-13 15:00,31.58,31.66,30.97,31.06
80,2023-10-16 15:00,31.02,31.22,30.34,30.37
81,2023-10-17 15:00,30.51,31.02,30.3,30.36
82,2023-10-19 15:00,30.36,30.16,28.94,29.24
83,2023-10-20 15:00,29.36,30.36,29.22,29.69
84,2023-10-24 15:00,29.63,29.32,28.21,29.06
85,2023-10-25 15:00,29.25,29.88,29.07,29.2
86,2023-10-26 15:00,29.15,29.3,28.47,29.25
87,2023-10-27 15:00,29.18,30.48,29.06,30.32
88,2023-11-01 15:00,30.04,30.85,30.18,30.47
89,2023-11-03 15:00,30.3,30.44,29.51,30.28
90,2023-11-06 15:00,30.27,31.43,30.27,31.43
91,2023-11-09 15:00,31.4,31.54,31.07,31.09
92,2023-11-13 15:00,31.1,31.19,30.65,31.03
93,2023-11-14 15:00,31.15,31.31,30.82,30.99
94,2023-11-15 15:00,31.41,31.58,31.29,31.44
95,2023-11-16 15:00,31.38,31.38,30.74,30.82
96,2023-11-17 15:00,30.82,31.37,30.56,31.29
97,2023-11-21 15:00,31.04,31.74,30.98,30.92
98,2023-11-22 15:00,30.85,30.97,30.16,30.19
99,2023-11-23 15:00,30.23,30.52,29.95,30.34
100,2023-11-24 15:00,30.34,30.34,29.77,29.82
101,2023-11-27 15:00,29.75,30.33,29.64,29.92
102,2023-11-29 15:00,29.92,31.01,29.92,30.08
103,2023-11-30 15:00,30.02,30.09,28.95,29.19
104,2023-12-01 15:00,29.02,29.45,28.72,29.18
105,2023-12-04 15:00,29.22,29.94,29.03,29.34
106,2023-12-05 15:00,29.23,29.53,28.9,29.04
107,2023-12-06 15:00,29.01,30.24,29.0,29.59
108,2023-12-07 15:00,29.51,29.8,28.88,29.36
109,2023-12-08 15:00,29.41,29.57,28.55,28.59
110,2023-12-11 15:00,28.22,28.58,27.88,28.16
111,2023-12-12 15:00,28.17,28.17,27.86,27.93
112,2023-12-13 15:00,27.84,27.84,27.28,27.34
113,2023-12-14 15:00,27.36,27.79,27.19,27.25
114,2023-12-15 15:00,27.2,27.64,26.98,27.07
115,2023-12-18 15:00,27.0,27.01,26.24,26.24
116,2023-12-19 15:00,26.24,26.55,26.18,26.28
117,2023-12-21 15:00,26.28,26.46,25.53,26.21
118,2023-12-25 15:00,26.18,26.9,26.1,26.25
119,2023-12-26 15:00,26.06,26.22,25.76,25.84
120,2023-12-27 15:00,25.94,25.94,25.34,25.8
121,2023-12-29 15:00,25.69,27.85,27.1,27.4
122,2024-01-02 15:00,27.55,27.55,26.88,26.91
123,2024-01-03 15:00,26.92,27.18,26.68,26.93
124,2024-01-10 15:00,26.83,26.85,25.5,26.08
125,2024-01-11 15:00,26.01,27.29,26.01,26.95
126,2024-01-12 15:00,26.8,27.76,26.71,26.94
127,2024-01-15 15:00,26.75,26.91,26.06,26.35
128,2024-01-16 15:00,26.44,26.89,25.99,26.5
129,2024-01-17 15:00,26.48,26.48,25.64,25.69
130,2024-01-18 15:00,25.58,25.98,24.69,25.45
