idx,datetime,open,high,low,close
32,2026-08-12 09:33:00.000000,224.5,230.0,224.5,227.5
33,2026-08-12 09:45:00.000000,227.5,225.0,219.5,220.5
34,2026-08-12 09:48:00.000000,220.5,220.5,217.0,217.5
35,2026-08-12 09:51:00.000000,217.5,219.5,216.5,218.0
36,2026-08-12 09:57:00.000000,218.0,223.0,218.0,216.0
37,2026-08-12 10:00:00.000000,216.0,220.0,216.0,217.0
38,2026-08-12 10:06:00.000000,217.0,221.5,219.0,219.5
39,2026-08-12 10:09:00.000000,219.5,220.5,216.5,219.0
40,2026-08-12 10:36:00.000000,219.0,224.0,221.5,215.0
41,2026-08-12 10:39:00.000000,215.0,217.0,206.0,207.0
42,2026-08-12 10:45:00.000000,207.0,205.5,198.0,202.0
43,2026-08-12 10:48:00.000000,202.0,207.0,202.0,202.5
44,2026-08-12 11:00:00.000000,202.5,203.5,199.5,202.0
45,2026-08-12 11:03:00.000000,202.0,204.5,201.5,202.0
46,2026-08-12 11:06:00.000000,202.0,202.0,192.0,194.0
47,2026-08-12 11:09:00.000000,194.0,194.5,191.5,192.5
48,2026-08-12 11:12:00.000000,192.5,196.5,192.0,195.0
49,2026-08-12 11:21:00.000000,195.0,203.5,200.5,201.5
50,2026-08-12 11:27:00.000000,201.5,201.0,197.0,201.0
51,2026-08-12 13:30:00.000000,216.0,229.0,210.5,217.0
52,2026-08-12 13:33:00.000000,217.0,221.0,209.5,211.5
53,2026-08-12 13:39:00.000000,211.5,212.0,208.5,216.0
54,2026-08-12 13:45:00.000000,216.0,217.0,213.0,217.0
55,2026-08-12 13:51:00.000000,217.0,221.0,216.0,216.0
56,2026-08-12 13:54:00.000000,216.0,216.5,211.5,213.5
57,2026-08-12 14:00:00.000000,213.5,211.0,206.5,211.0
58,2026-08-12 14:03:00.000000,211.0,214.0,210.0,214.0
59,2026-08-12 14:06:00.000000,214.0,217.0,212.5,214.0
60,2026-08-12 14:09:00.000000,214.0,215.0,212.0,213.0
61,2026-08-12 14:12:00.000000,213.0,213.0,210.0,211.0
62,2026-08-12 14:15:00.000000,211.0,212.5,207.0,207.0
63,2026-08-12 14:18:00.000000,207.0,207.5,204.0,207.0
64,2026-08-12 14:36:00.000000,207.0,206.0,199.0,200.5
65,2026-08-12 14:39:00.000000,200.5,200.5,194.0,195.0
