idx,datetime,summacd,top_mark,bottom_mark,top_price,bottom_price,in_zhongshu,is_top,is_bottom,is_XSG,is_XXD,is_SZBBC,is_XDBBC,is_SZ5BBC,is_XD5BBC,is_SZ7BBC,is_XD7BBC,is_SZZSPZBC,is_XDZSPZBC,is_SZQSBC,is_XDQSBC
58,2023-08-11 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,2023-08-15 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,2023-08-16 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,2023-08-17 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,2023-08-18 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,2023-08-21 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,2023-08-24 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,2023-08-25 15:00:00,-43.63470000000001,,D,,88.37999725341797,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
66,2023-08-28 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,2023-08-29 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,2023-08-31 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,2023-09-04 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,2023-09-07 15:00:00,10.728300000000004,G,,101.0999984741211,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
71,2023-09-12 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,2023-09-13 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,2023-09-15 15:00:00,0.0,,D,,95.80999755859376,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
74,2023-09-20 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,2023-09-22 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,2023-09-25 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,2023-09-27 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,2023-09-28 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,2023-10-09 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,2023-10-10 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
