idx,datetime,open,high,low,close
0,2023-04-27 15:00,109.27,115.55,108.99,112.48
1,2023-04-28 15:00,107.06,113.52,107.01,108.47
2,2023-05-04 15:00,107.5,108.8,104.75,105.0
3,2023-05-05 15:00,104.75,108.37,104.1,104.8
4,2023-05-08 15:00,104.8,106.96,103.6,104.16
5,2023-05-09 15:00,104.01,104.97,101.6,101.76
6,2023-05-11 15:00,101.51,102.29,98.76,100.83
7,2023-05-12 15:00,102.0,103.66,100.5,100.52
8,2023-05-15 15:00,100.21,102.08,98.6,102.08
9,2023-05-16 15:00,103.64,107.39,100.56,106.07
10,2023-05-18 15:00,104.0,110.56,106.8,107.2
11,2023-05-19 15:00,109.19,113.52,108.8,112.01
12,2023-05-22 15:00,116.2,118.31,111.0,113.31
13,2023-05-23 15:00,111.11,111.5,107.48,107.48
14,2023-05-24 15:00,109.09,111.0,106.3,108.38
15,2023-05-25 15:00,108.99,111.35,107.69,110.8
16,2023-05-26 15:00,111.56,115.2,110.05,114.0
17,2023-05-29 15:00,115.03,115.86,111.7,112.17
18,2023-05-30 15:00,111.49,113.15,109.05,112.6
19,2023-06-01 15:00,111.99,111.95,108.0,110.31
20,2023-06-02 15:00,110.0,111.3,107.66,108.89
21,2023-06-05 15:00,108.35,110.19,106.5,107.0
22,2023-06-06 15:00,106.1,106.11,102.83,103.06
23,2023-06-07 15:00,103.29,104.39,102.56,103.24
24,2023-06-09 15:00,102.44,102.65,100.18,103.25
25,2023-06-12 15:00,102.41,103.95,101.35,102.9
26,2023-06-13 15:00,103.03,113.19,102.61,111.94
27,2023-06-14 15:00,111.78,113.5,110.8,112.2
28,2023-06-15 15:00,112.8,113.2,110.1,110.91
29,2023-06-16 15:00,110.11,112.5,109.21,111.88
30,2023-06-20 15:00,110.88,115.43,111.74,113.36
31,2023-06-21 15:00,112.6,112.65,107.8,107.8
32,2023-06-26 15:00,105.46,107.3,104.11,105.85
33,2023-06-27 15:00,105.85,108.38,105.11,105.84
34,2023-06-28 15:00,105.79,107.27,103.23,105.05
35,2023-06-29 15:00,108.07,109.97,105.2,105.36
36,2023-07-03 15:00,104.1,107.2,103.0,106.39
37,2023-07-04 15:00,106.41,110.53,105.16,108.82
38,2023-07-05 15:00,108.2,112.5,108.18,110.35
39,2023-07-06 15:00,109.4,112.98,109.16,110.44
40,2023-07-07 15:00,107.0,107.12,103.02,105.21
41,2023-07-10 15:00,105.43,108.28,104.72,106.0
42,2023-07-11 15:00,106.55,116.16,106.55,115.33
43,2023-07-13 15:00,115.3,119.9,112.88,118.25
44,2023-07-14 15:00,119.13,123.3,117.28,117.34
45,2023-07-18 15:00,116.31,119.71,115.46,115.73
46,2023-07-19 15:00,115.0,116.7,113.73,114.6
47,2023-07-20 15:00,115.02,115.46,111.88,112.37
48,2023-07-21 15:00,112.12,114.4,111.08,112.27
49,2023-07-24 15:00,112.2,112.78,110.19,110.93
50,2023-07-25 15:00,112.4,113.87,110.92,112.9
51,2023-07-26 15:00,112.8,115.35,111.16,111.8
52,2023-07-27 15:00,110.99,112.3,110.22,110.46
53,2023-07-28 15:00,111.39,114.88,110.82,114.23
54,2023-08-02 15:00,113.01,115.97,113.31,113.98
55,2023-08-03 15:00,113.32,115.5,112.28,114.11
56,2023-08-09 15:00,113.35,105.18,103.05,104.06
57,2023-08-10 15:00,104.06,104.47,101.85,103.65
58,2023-08-11 15:00,103.66,103.88,101.63,102.05
59,2023-08-15 15:00,100.0,101.49,94.88,97.75
60,2023-08-16 15:00,96.79,97.6,94.5,94.5
61,2023-08-17 15:00,93.98,96.2,93.5,95.47
62,2023-08-18 15:00,95.36,96.43,93.65,93.77
63,2023-08-21 15:00,93.8,94.45,91.35,91.51
64,2023-08-24 15:00,92.5,92.48,89.53,91.51
65,2023-08-25 15:00,90.51,90.92,88.38,89.1
66,2023-08-28 15:00,95.51,95.51,89.1,89.49
67,2023-08-29 15:00,89.4,93.25,89.03,92.27
68,2023-08-31 15:00,92.5,95.45,92.6,93.98
69,2023-09-04 15:00,95.5,97.46,93.95,96.8
70,2023-09-07 15:00,96.9,101.1,98.26,98.3
71,2023-09-12 15:00,97.01,98.48,96.65,97.79
72,2023-09-13 15:00,98.6,100.8,97.2,98.95
73,2023-09-15 15:00,98.15,98.94,95.81,100.0
74,2023-09-20 15:00,99.2,102.88,99.89,100.44
75,2023-09-22 15:00,100.0,101.3,99.13,101.98
76,2023-09-25 15:00,101.44,101.88,99.8,99.95
77,2023-09-27 15:00,99.63,100.38,98.67,98.88
78,2023-09-28 15:00,98.88,100.1,98.1,98.6
79,2023-10-09 15:00,98.6,103.88,98.3,102.69
80,2023-10-10 15:00,102.0,105.05,102.0,103.85
81,2023-10-11 15:00,104.2,106.55,103.06,105.0
82,2023-10-13 15:00,104.0,104.6,102.25,103.18
83,2023-10-16 15:00,102.51,102.98,100.54,101.14
84,2023-10-17 15:00,101.14,102.85,100.41,102.2
85,2023-10-18 15:00,101.6,102.8,98.0,100.4
86,2023-10-19 15:00,99.31,103.15,99.2,99.46
87,2023-10-20 15:00,99.3,100.08,96.97,97.39
88,2023-10-23 15:00,97.0,97.74,93.63,94.7
89,2023-10-24 15:00,95.68,98.16,94.43,97.68
90,2023-10-26 15:00,95.78,96.43,92.01,94.38
91,2023-10-27 15:00,94.4,103.16,94.4,101.83
92,2023-10-30 15:00,100.93,108.56,100.91,106.88
93,2023-10-31 15:00,109.0,109.76,105.27,107.0
94,2023-11-01 15:00,106.8,107.46,105.01,105.46
95,2023-11-02 15:00,105.55,106.7,104.41,104.53
96,2023-11-03 15:00,104.7,108.86,104.7,108.0
97,2023-11-06 15:00,107.85,110.22,107.23,109.35
98,2023-11-07 15:00,109.0,109.33,105.86,106.94
99,2023-11-08 15:00,106.67,107.48,105.84,106.69
100,2023-11-10 15:00,106.4,106.82,104.49,105.18
101,2023-11-13 15:00,105.77,106.5,103.55,104.11
102,2023-11-14 15:00,104.0,104.98,102.92,103.67
103,2023-11-15 15:00,105.26,107.9,104.01,106.99
104,2023-11-17 15:00,105.9,106.21,103.7,104.98
105,2023-11-20 15:00,104.98,104.99,99.88,100.06
106,2023-11-21 15:00,100.1,100.48,97.61,97.9
107,2023-11-22 15:00,97.25,97.75,95.6,95.69
108,2023-11-24 15:00,95.63,96.79,94.6,94.76
109,2023-11-27 15:00,94.13,95.3,93.5,95.04
110,2023-11-28 15:00,95.04,95.7,94.2,95.2
111,2023-11-29 15:00,96.5,96.99,94.35,94.64
112,2023-12-01 15:00,94.2,94.47,92.29,95.15
113,2023-12-04 15:00,94.87,95.4,94.33,94.47
114,2023-12-05 15:00,94.0,94.01,89.91,90.06
115,2023-12-07 15:00,89.27,91.73,89.2,89.77
116,2023-12-08 15:00,89.85,92.33,89.33,91.91
117,2023-12-11 15:00,91.05,93.45,89.8,92.9
118,2023-12-13 15:00,93.0,95.53,92.68,93.3
119,2023-12-14 15:00,94.41,96.47,93.84,95.11
120,2023-12-15 15:00,95.36,95.76,93.51,94.14
121,2023-12-20 15:00,93.21,93.79,90.48,91.16
122,2023-12-21 15:00,90.79,92.85,90.4,91.69
123,2023-12-22 15:00,92.99,93.95,90.6,91.12
124,2023-12-25 15:00,90.5,91.73,89.99,90.92
125,2023-12-26 15:00,90.92,91.1,88.81,89.14
126,2023-12-27 15:00,89.25,92.0,89.25,90.83
127,2023-12-28 15:00,90.74,93.27,89.34,92.5
128,2023-12-29 15:00,92.3,93.5,91.88,92.39
129,2024-01-02 15:00,92.4,92.4,89.85,89.98
130,2024-01-03 15:00,89.8,89.9,84.86,86.06
131,2024-01-04 15:00,85.72,85.86,80.0,81.3
132,2024-01-05 15:00,80.65,82.25,78.39,79.7
133,2024-01-08 15:00,79.0,79.88,76.69,77.61
134,2024-01-09 15:00,78.0,78.79,76.36,77.7
135,2024-01-10 15:00,77.13,77.88,75.85,76.58
136,2024-01-15 15:00,76.16,78.3,76.33,76.55
137,2024-01-16 15:00,76.4,76.92,74.76,76.48
138,2024-01-17 15:00,76.0,76.78,74.32,74.33
139,2024-01-18 15:00,73.87,76.18,72.81,75.93
140,2024-01-19 15:00,75.55,76.49,75.0,75.28
141,2024-01-23 15:00,75.1,74.0,71.3,73.23
142,2024-01-24 15:00,73.8,73.94,69.9,72.1
143,2024-01-25 15:00,71.87,74.3,71.36,74.16
144,2024-01-26 15:00,72.0,72.0,68.0,68.73
145,2024-01-29 15:00,67.9,69.3,65.71,66.68
146,2024-01-30 15:00,66.52,67.29,65.05,65.35
147,2024-01-31 15:00,65.0,65.81,62.41,62.5
148,2024-02-01 15:00,62.42,65.69,61.91,63.31
149,2024-02-02 15:00,63.7,64.07,58.0,60.18
150,2024-02-05 15:00,59.99,60.0,55.2,57.92
151,2024-02-06 15:00,57.63,62.0,57.0,61.96
152,2024-02-07 15:00,62.15,63.57,61.38,62.3
153,2024-02-08 15:00,62.78,68.53,62.75,68.53
154,2024-02-21 15:00,68.55,72.02,67.35,69.27
155,2024-02-22 15:00,68.0,73.04,67.8,72.54
156,2024-02-23 15:00,72.55,73.31,70.99,71.98
157,2024-02-29 15:00,72.0,72.82,69.11,73.27
158,2024-03-04 15:00,73.37,76.66,74.15,74.93
159,2024-03-05 15:00,74.1,75.69,73.79,74.26
160,2024-03-06 15:00,74.0,74.25,72.08,72.83
161,2024-03-07 15:00,72.97,74.2,70.5,70.52
162,2024-03-11 15:00,71.03,72.48,70.05,74.63
163,2024-03-13 15:00,74.97,82.09,77.3,78.35
164,2024-03-14 15:00,77.55,78.62,76.36,77.18
165,2024-03-15 15:00,77.0,77.76,75.38,77.42
166,2024-03-18 15:00,77.65,78.5,76.66,77.89
167,2024-03-19 15:00,77.9,79.95,76.9,77.21
168,2024-03-20 15:00,76.77,77.85,75.77,77.1
169,2024-03-22 15:00,79.34,82.43,78.3,78.38
170,2024-03-25 15:00,77.02,77.42,73.34,73.53
171,2024-03-26 15:00,74.65,79.66,74.4,76.47
172,2024-03-27 15:00,75.96,76.23,70.52,70.75
173,2024-04-01 15:00,70.75,72.67,69.68,72.44
174,2024-04-02 15:00,73.89,74.01,71.45,71.9
175,2024-04-08 15:00,71.36,72.0,69.38,69.74
176,2024-04-09 15:00,69.8,70.89,69.0,69.85
177,2024-04-10 15:00,70.0,70.26,66.21,66.42
178,2024-04-11 15:00,66.6,72.33,66.6,70.18
179,2024-04-15 15:00,69.8,76.24,72.07,73.2
180,2024-04-16 15:00,72.68,72.68,68.8,68.87
181,2024-04-17 15:00,70.5,75.76,69.8,75.76
182,2024-04-18 15:00,76.51,77.4,75.43,76.0
183,2024-04-22 15:00,75.3,75.5,69.09,75.96
184,2024-04-23 15:00,75.7,76.3,74.08,74.5
185,2024-04-24 15:00,75.25,78.32,75.25,77.9
186,2024-04-26 15:00,77.11,79.68,77.01,78.7
187,2024-04-29 15:00,78.7,80.97,78.47,78.75
188,2024-04-30 15:00,78.71,80.6,78.22,78.75
189,2024-05-06 15:00,80.02,82.93,80.02,81.94
190,2024-05-07 15:00,81.98,86.99,81.79,84.03
191,2024-05-08 15:00,84.0,84.0,81.52,81.99
192,2024-05-09 15:00,81.51,83.5,81.44,82.59
193,2024-05-14 15:00,82.8,87.57,85.1,86.62
194,2024-05-15 15:00,86.71,86.79,83.04,83.42
195,2024-05-16 15:00,84.0,84.5,81.0,81.55
196,2024-05-17 15:00,81.65,83.0,80.8,82.87
197,2024-05-20 15:00,82.85,83.39,81.52,82.68
198,2024-05-21 15:00,82.5,84.33,82.1,82.92
199,2024-05-23 15:00,82.92,83.42,81.22,81.26
200,2024-05-24 15:00,81.09,81.88,78.31,78.6
201,2024-05-27 15:00,78.84,81.52,77.01,81.48
202,2024-05-28 15:00,81.39,85.16,81.02,81.69
203,2024-05-30 15:00,81.02,81.98,79.35,82.38
204,2024-05-31 15:00,82.49,84.99,82.03,83.11
205,2024-06-05 15:00,84.01,87.02,84.72,84.77
206,2024-06-06 15:00,85.62,86.2,82.88,83.15
207,2024-06-07 15:00,83.57,85.3,82.4,83.46
208,2024-06-11 15:00,84.0,87.58,83.6,87.56
209,2024-06-12 15:00,87.02,88.68,86.3,86.6
210,2024-06-13 15:00,87.9,91.33,87.55,89.0
211,2024-06-14 15:00,88.5,90.68,86.85,90.66
212,2024-06-17 15:00,90.3,94.99,89.99,94.28
213,2024-06-18 15:00,94.2,95.49,92.43,93.6
214,2024-06-19 15:00,95.2,97.15,93.65,94.71
215,2024-06-20 15:00,94.0,95.6,92.75,93.0
216,2024-06-21 15:00,91.08,95.0,90.5,94.5
217,2024-06-24 15:00,94.2,96.62,92.23,92.45
218,2024-06-25 15:00,92.0,93.5,88.97,89.95
219,2024-06-26 15:00,90.66,93.8,89.36,93.2
